,Customer_ID,prediccion,%_proba
104599,1136402,1.0,0.5621880323154684
104600,1136404,1.0,0.6875023448192017
104607,1136416,1.0,0.5395330407166136
104612,1136422,1.0,0.5575145518771928
104615,1136427,1.0,0.8401279142535336
104616,1136430,1.0,0.8232527723085286
104619,1136433,1.0,0.557925343712799
104620,1136435,1.0,0.8053056480599624
104632,1136454,1.0,0.8014406541735913
104634,1136456,1.0,0.6646105381419974
104643,1136469,1.0,0.5914927799341012
104646,1136477,1.0,0.5720021625363104
104647,1136479,1.0,0.8678777768251233
104649,1136483,1.0,0.580885162933345
104652,1136493,1.0,0.9397661335339162
104653,1136496,1.0,0.8881146991033504
104656,1136499,1.0,0.7334147400485981
104661,1136505,1.0,0.7637649556200158
104664,1136508,1.0,0.7831989464447356
104675,1136523,1.0,0.6358352533558441
104686,1136538,1.0,0.5757724286988049
104687,1136540,1.0,0.8065960167927
104689,1136542,1.0,0.7785784320380527
104690,1136543,1.0,0.8642111130669357
104691,1136544,1.0,0.8458376823804639
104697,1136552,1.0,0.5739611870715758
104700,1136557,1.0,0.9155527474721334
104704,1136562,1.0,0.5812334985519204
104709,1136571,1.0,0.8927912787613422
104710,1136572,1.0,0.874094174275365
104714,1136578,1.0,0.6808844917021232
104722,1136590,1.0,0.5528298438306938
104725,1136595,1.0,0.6180237664207022
104728,1136598,1.0,0.7382754458266465
104737,1136612,1.0,0.8089847030188776
104738,1136613,1.0,0.712275852359338
104740,1136616,1.0,0.7560980056660861
104742,1136620,1.0,0.9073365996823021
104744,1136649,1.0,0.6335427981612527
104745,1136650,1.0,0.5421037097111248
104747,1136654,1.0,0.5773655749527999
104748,1136655,1.0,0.5606792288062958
104752,1136664,1.0,0.5728419943644595
104758,1136678,1.0,0.7867448688174141
104766,1136688,1.0,0.9198316967834492
104769,1136693,1.0,0.6462838891911797
104776,1136703,1.0,0.7413020183243128
104789,1136726,1.0,0.611373513814055
104791,1136730,1.0,0.524539203322971
104793,1136733,1.0,0.5694517892763122
104797,1136739,1.0,0.5545219237761376
104804,1136749,1.0,0.8288313584514284
104807,1136762,1.0,0.7561838478398277
104812,1136769,1.0,0.6982793762698558
104817,1136775,1.0,0.8298119616609004
104820,1136781,1.0,0.7779816190518248
104832,1136799,1.0,0.6134606608613861
104839,1136809,1.0,0.82809242719116
104859,1136841,1.0,0.5430226340334363
104860,1136842,1.0,0.899795396655706
104874,1136865,1.0,0.5897042840481823
104875,1136868,1.0,0.5030700203124533
104876,1136869,1.0,0.9524558797758268
104883,1136881,1.0,0.734735216074564
104893,1136894,1.0,0.5740661455802075
104903,1136913,1.0,0.8110874504010145
104916,1136931,1.0,0.8770611538360159
104918,1136935,1.0,0.7365694615578003
104920,1136937,1.0,0.5109143342876966
104921,1136939,1.0,0.7587694329107971
104927,1136947,1.0,0.7877106658593441
104934,1136958,1.0,0.9321651267810909
104937,1136964,1.0,0.6710476732919892
104941,1136976,1.0,0.620080142860714
104948,1136988,1.0,0.7620432223427734
104950,1136992,1.0,0.894075215214065
104956,1137001,1.0,0.606677106589432
104962,1137012,1.0,0.680337430773984
104969,1137020,1.0,0.6390030886316275
104975,1137029,1.0,0.6010569954856584
104978,1137034,1.0,0.6017535661256278
104987,1137046,1.0,0.7906281770095934
104991,1137052,1.0,0.6630113842004678
104997,1137062,1.0,0.898841150719098
105000,1137067,1.0,0.5365116869961785
105010,1137092,1.0,0.9176931889899486
105012,1137098,1.0,0.83928872023499
105015,1137103,1.0,0.8550196966110336
105017,1137105,1.0,0.5179035597704469
105019,1137107,1.0,0.7843511188531714
105020,1137108,1.0,0.7692926172140561
105021,1137111,1.0,0.8673595662356868
105022,1137112,1.0,0.7885061927940384
105023,1137113,1.0,0.8839470550108723
105029,1137120,1.0,0.6749519330625773
105030,1137123,1.0,0.7107533219810768
105031,1137124,1.0,0.652811837900136
105032,1137126,1.0,0.6414884065947408
105034,1137128,1.0,0.631546401449572
105035,1137129,1.0,0.8136780634042351
105043,1137143,1.0,0.6766519395786418
105044,1137144,1.0,0.9554197561181725
105046,1137147,1.0,0.7451470721713451
105048,1137151,1.0,0.5837196155505053
105049,1137152,1.0,0.8577263004236481
105053,1137159,1.0,0.7099879954605486
105060,1137169,1.0,0.6762341787672531
105061,1137171,1.0,0.5129938670118378
105070,1137183,1.0,0.7850226096954129
105073,1137192,1.0,0.8139573688792575
105074,1137194,1.0,0.7074043054429769
105077,1137202,1.0,0.5292548044947526
105080,1137208,1.0,0.9590132149787846
105084,1137215,1.0,0.9409630833277269
105085,1137217,1.0,0.8144228393025581
105089,1137223,1.0,0.5305514556982432
105090,1137225,1.0,0.5752704803735913
105093,1137240,1.0,0.8138805546527
105094,1137242,1.0,0.8214871865450858
105103,1137259,1.0,0.909170214799244
105111,1137273,1.0,0.5773005838600854
105116,1137278,1.0,0.7600776915747703
105117,1137279,1.0,0.6859414671838374
105118,1137280,1.0,0.6715010203971349
105126,1137298,1.0,0.6290797267056621
105130,1137303,1.0,0.8046857792523255
105136,1137313,1.0,0.6624265272122827
105138,1137316,1.0,0.5143009845545835
105143,1137324,1.0,0.7808183746009576
105157,1137347,1.0,0.7835089467786255
105159,1137350,1.0,0.6947760935728895
105160,1137352,1.0,0.7270795179701378
105163,1137363,1.0,0.9264912574574028
105175,1137387,1.0,0.9179457557400159
105182,1137395,1.0,0.8712408139104851
105185,1137399,1.0,0.7621860339287632
105189,1137405,1.0,0.6529933316897424
105193,1137412,1.0,0.8243400189822674
105194,1137413,1.0,0.8540245330319738
105204,1137425,1.0,0.7503834447474201
105205,1137426,1.0,0.8552716087924306
105206,1137428,1.0,0.7989138140318401
105209,1137432,1.0,0.7708443888453272
105222,1137453,1.0,0.7296711523762536
105224,1137456,1.0,0.7193414478484234
105229,1137469,1.0,0.8040192904209826
105232,1137476,1.0,0.932598218053288
105235,1137481,1.0,0.741520597952015
105237,1137483,1.0,0.5680075232451696
105239,1137489,1.0,0.7823544323291971
105240,1137491,1.0,0.9125150376008437
105242,1137498,1.0,0.663217110616709
105247,1137506,1.0,0.7015887051340584
105250,1137510,1.0,0.604039189591132
105251,1137511,1.0,0.5349170866153988
105258,1137520,1.0,0.8593816291127774
105262,1137528,1.0,0.7602940530151662
105271,1137541,1.0,0.7483912006536535
105278,1137555,1.0,0.5770194564768472
105280,1137558,1.0,0.90788959272326
105282,1137560,1.0,0.6755876801893232
105283,1137561,1.0,0.6863387066073411
105287,1137569,1.0,0.5043993073362631
105289,1137574,1.0,0.7036963720914016
105293,1137581,1.0,0.7670076331668626
105295,1137584,1.0,0.6525086267069077
105297,1137586,1.0,0.7260302770946181
105298,1137587,1.0,0.8549325844272458
105306,1137600,1.0,0.6003979129571266
105307,1137601,1.0,0.6378470221961903
105308,1137602,1.0,0.667860834210628
105310,1137604,1.0,0.5760434393938799
105319,1137621,1.0,0.8703899457958562
105321,1137623,1.0,0.6509750987467547
105322,1137624,1.0,0.6116772131521047
105325,1137632,1.0,0.8800474824649241
105326,1137633,1.0,0.936726634778268
105328,1137635,1.0,0.8885816202292981
105329,1137636,1.0,0.762103913013429
105330,1137637,1.0,0.7734083341162595
105331,1137640,1.0,0.7428932712341322
105332,1137641,1.0,0.5190713414037599
105336,1137664,1.0,0.5374705724441078
105339,1137667,1.0,0.9282316786498235
105345,1137684,1.0,0.5255555490078884
105347,1137686,1.0,0.5765532928200622
105350,1137690,1.0,0.7821521812023464
105372,1137723,1.0,0.6935966028845956
105385,1137743,1.0,0.6795895586763167
105390,1137751,1.0,0.5515898124315666
105396,1137775,1.0,0.6301291072492969
105399,1137780,1.0,0.9246966122235365
105403,1137785,1.0,0.7831522110585231
105405,1137788,1.0,0.8579632838714193
105406,1137790,1.0,0.6270660575052198
105407,1137792,1.0,0.8387174481110141
105412,1137799,1.0,0.8864942137391238
105421,1137812,1.0,0.6481624721903027
105422,1137813,1.0,0.8415784825474085
105423,1137814,1.0,0.7916233775609003
105432,1137833,1.0,0.6838425252109247
105439,1137842,1.0,0.8123515953242062
105445,1137849,1.0,0.6681193863499485
105451,1137857,1.0,0.8974308867344032
105458,1137866,1.0,0.770370521526653
105461,1137869,1.0,0.7634005254547458
105464,1137874,1.0,0.5451491758552396
105470,1137885,1.0,0.632945523648545
105476,1137894,1.0,0.7826159188401013
105480,1137904,1.0,0.6522824227761552
105485,1137920,1.0,0.5313713201953457
105488,1137925,1.0,0.6876550649092095
105493,1137934,1.0,0.6688570049899745
105495,1137936,1.0,0.5096235086848551
105505,1137956,1.0,0.609690859326356
105509,1137960,1.0,0.5738336548049818
105516,1137968,1.0,0.6777868097028756
105530,1137993,1.0,0.8642496017390058
105542,1138011,1.0,0.6068231241136094
105545,1138015,1.0,0.8763335508832795
105547,1138017,1.0,0.6437497731504426
105550,1138021,1.0,0.5887440591389427
105554,1138027,1.0,0.5794816487374531
105557,1138031,1.0,0.7028869325022671
105558,1138032,1.0,0.9140613474855024
105560,1138034,1.0,0.5058574976185739
105561,1138035,1.0,0.6278890587382675
105566,1138042,1.0,0.7937046821303769
105567,1138046,1.0,0.8375098045301461
105568,1138050,1.0,0.9088986397820855
105569,1138052,1.0,0.7660802683734631
105570,1138055,1.0,0.6458850362751299
105572,1138057,1.0,0.5762944494952111
105574,1138059,1.0,0.7490140847581146
105576,1138061,1.0,0.7424765235258274
105587,1138079,1.0,0.8102040460859476
105604,1138102,1.0,0.6213706319782132
105610,1138109,1.0,0.5710096257144087
105611,1138110,1.0,0.6593275816123448
105623,1138125,1.0,0.7869572371398476
105624,1138126,1.0,0.9846777002578848
105626,1138129,1.0,0.5014165247198648
105632,1138139,1.0,0.5867357891944371
105633,1138143,1.0,0.7539515633086615
105636,1138156,1.0,0.6404286319652783
105639,1138159,1.0,0.6555905270939227
105641,1138161,1.0,0.6690839290925894
105648,1138173,1.0,0.5110827716058702
105651,1138179,1.0,0.7693102709497728
105653,1138182,1.0,0.8958095580793083
105655,1138187,1.0,0.5408272893824441
105658,1138191,1.0,0.631287480106676
105660,1138193,1.0,0.6986630300489184
105671,1138209,1.0,0.6777617208749424
105672,1138210,1.0,0.8515625895575103
105677,1138217,1.0,0.7081076411337353
105679,1138222,1.0,0.8832457553477482
105691,1138239,1.0,0.8004008107889322
105692,1138240,1.0,0.6134859849352826
105699,1138249,1.0,0.8429176152473282
105703,1138255,1.0,0.6970426553873136
105707,1138262,1.0,0.7972812697637505
105710,1138265,1.0,0.6780991661365523
105713,1138268,1.0,0.7649331434234048
105715,1138271,1.0,0.576226667111409
105716,1138274,1.0,0.7368457332191389
105718,1138277,1.0,0.7259402750280202
105719,1138278,1.0,0.633429373345209
105720,1138281,1.0,0.7847255041250505
105723,1138287,1.0,0.6343582194580881
105725,1138290,1.0,0.5196058625912795
105728,1138296,1.0,0.7999795202364003
105729,1138297,1.0,0.8343683123191609
105730,1138299,1.0,0.6769046025477278
105732,1138303,1.0,0.5657384198654689
105733,1138304,1.0,0.785014075505668
105738,1138319,1.0,0.7286530653143553
105742,1138324,1.0,0.6002724828382089
105744,1138328,1.0,0.6091000026311628
105755,1138346,1.0,0.9610459668655561
105756,1138347,1.0,0.8429558669867445
105758,1138349,1.0,0.7913240358511846
105765,1138363,1.0,0.5555572069164332
105771,1138373,1.0,0.7491110619012483
105773,1138376,1.0,0.5191843832903835
105775,1138378,1.0,0.9141396016742586
105778,1138382,1.0,0.8777732733245341
105785,1138390,1.0,0.7776681308182872
105787,1138392,1.0,0.6398358919284413
105791,1138398,1.0,0.5826746729069758
105793,1138402,1.0,0.9409268689440978
105795,1138406,1.0,0.5235231467155
105798,1138412,1.0,0.5529124496055627
105803,1138420,1.0,0.8133276073161555
105805,1138422,1.0,0.559713475123616
105809,1138428,1.0,0.8102991610996978
105821,1138453,1.0,0.6786725008808481
105827,1138465,1.0,0.6766888626645551
105834,1138474,1.0,0.6328026209081414
105836,1138478,1.0,0.7305119653628862
105837,1138479,1.0,0.7652613264078202
105839,1138482,1.0,0.8138581895180853
105851,1138504,1.0,0.799913687836287
105854,1138511,1.0,0.5673658381084041
105855,1138512,1.0,0.5099233842293629
105856,1138514,1.0,0.7345513449177093
105860,1138519,1.0,0.6721476583685714
105861,1138521,1.0,0.885976584390303
105865,1138528,1.0,0.8890695421235528
105867,1138532,1.0,0.6007045488783892
105872,1138542,1.0,0.8607238752820702
105881,1138558,1.0,0.8783942825945651
105882,1138560,1.0,0.5120673972975824
105883,1138563,1.0,0.8089190512227022
105885,1138566,1.0,0.8257747422253034
105886,1138570,1.0,0.5565189842266856
105888,1138572,1.0,0.7818674087781436
105893,1138583,1.0,0.861021905971713
105914,1138606,1.0,0.5369270128514494
105922,1138616,1.0,0.5051809002117884
105923,1138617,1.0,0.5276465831742646
105927,1138624,1.0,0.5510644613905012
105931,1138630,1.0,0.6572872488372087
105939,1138641,1.0,0.7623554839736494
105940,1138642,1.0,0.570481654005493
105954,1138665,1.0,0.912419314963506
105955,1138666,1.0,0.6437537178840051
105956,1138668,1.0,0.7999522952134184
105962,1138678,1.0,0.5568379016319103
105966,1138683,1.0,0.5752352703040807
105970,1138690,1.0,0.6076267057162815
105983,1138710,1.0,0.6207100277873654
105984,1138712,1.0,0.9323294681430139
105986,1138714,1.0,0.8800033806815957
105988,1138717,1.0,0.5205576572982864
106001,1138740,1.0,0.5450302501362315
106005,1138744,1.0,0.5199182869036357
106006,1138745,1.0,0.8570609217432061
106028,1138771,1.0,0.7952026426020027
106032,1138781,1.0,0.7775075037892859
106035,1138784,1.0,0.7052215804669479
106036,1138787,1.0,0.5728580494607148
106039,1138790,1.0,0.6217887999357391
106045,1138800,1.0,0.806988388998419
106046,1138801,1.0,0.6914600169768333
106056,1138819,1.0,0.5617131343486815
106058,1138821,1.0,0.590578897785259
106068,1138842,1.0,0.7763590785809311
106074,1138853,1.0,0.9092940700749609
106077,1138856,1.0,0.7621343781367154
106088,1138878,1.0,0.6103320805800735
106089,1138879,1.0,0.7454178790720394
106092,1138885,1.0,0.6279432073181672
106093,1138886,1.0,0.558282340337748
106095,1138889,1.0,0.780926279423013
106098,1138893,1.0,0.8545713960507
106103,1138902,1.0,0.6382639371997094
106109,1138911,1.0,0.6212073691832358
106122,1138933,1.0,0.6238794347181509
106124,1138935,1.0,0.5791790197711142
106131,1138945,1.0,0.7939158166781751
106133,1138948,1.0,0.798109339675023
106138,1138957,1.0,0.949216259599051
106139,1138961,1.0,0.6612329856918943
106148,1138976,1.0,0.7802175979873174
106151,1138982,1.0,0.7389551662233729
106153,1138990,1.0,0.6326808190217375
106161,1139002,1.0,0.7264771227746848
106166,1139009,1.0,0.9599661152261264
106167,1139010,1.0,0.6800849597745844
106175,1139021,1.0,0.9643895553177345
106176,1139025,1.0,0.5071151685494693
106179,1139033,1.0,0.5543955047843399
106180,1139034,1.0,0.9119527459762021
106181,1139035,1.0,0.9323908241859266
106182,1139036,1.0,0.5380552027739677
106203,1139068,1.0,0.6239560316131195
106208,1139078,1.0,0.6566495808128501
106212,1139084,1.0,0.6948667950065637
106213,1139085,1.0,0.6976666778546106
106231,1139113,1.0,0.9106354924233068
106245,1139134,1.0,0.5818097710455834
106249,1139145,1.0,0.6715578231227498
106250,1139148,1.0,0.7096860691694526
106254,1139156,1.0,0.7597774275136392
106260,1139164,1.0,0.5294091905601265
106262,1139166,1.0,0.7962801907971222
106268,1139175,1.0,0.6672611104728058
106270,1139178,1.0,0.8871745492028553
106280,1139194,1.0,0.7410720284906077
106285,1139203,1.0,0.5519529069847432
106286,1139204,1.0,0.9076857841841235
106290,1139209,1.0,0.5153705087894569
106294,1139214,1.0,0.837495150791539
106295,1139215,1.0,0.5035932233723557
106299,1139225,1.0,0.9294534635971539
106300,1139226,1.0,0.9810259371860333
106301,1139227,1.0,0.8721071411527661
106302,1139228,1.0,0.7792279204335972
106307,1139237,1.0,0.9307696675728355
106319,1139257,1.0,0.6822511390025946
106321,1139259,1.0,0.5431489082854334
106322,1139260,1.0,0.5546755140417731
106325,1139263,1.0,0.7857526960656936
106329,1139269,1.0,0.7415963011769133
106338,1139282,1.0,0.5745612395496792
106340,1139286,1.0,0.6021112532704795
106341,1139288,1.0,0.6228419822010866
106342,1139291,1.0,0.5981666081778033
106344,1139304,1.0,0.651247410563533
106345,1139305,1.0,0.5236838353821963
106348,1139310,1.0,0.7419998263441527
106350,1139312,1.0,0.8311110554929564
106351,1139314,1.0,0.8979563725540892
106355,1139319,1.0,0.9309498269704173
106357,1139321,1.0,0.74895982329669
106359,1139325,1.0,0.946025196548325
106360,1139329,1.0,0.7416391806953023
106361,1139330,1.0,0.6436166518196026
106369,1139340,1.0,0.7559707841244886
106372,1139345,1.0,0.6140242743192854
106383,1139360,1.0,0.9060040845076383
106385,1139364,1.0,0.779562159520827
106388,1139368,1.0,0.820137703943171
106389,1139369,1.0,0.7199859322808495
106391,1139372,1.0,0.6024019648985987
106393,1139375,1.0,0.6614157549579327
106404,1139388,1.0,0.6909987811384374
106412,1139401,1.0,0.8568232399998036
106427,1139418,1.0,0.5211951563205901
106430,1139421,1.0,0.9186089846055048
106453,1139445,1.0,0.7030736114929257
106458,1139452,1.0,0.9160748304794057
106462,1139456,1.0,0.5709425561917437
106480,1139479,1.0,0.8721869647268388
106497,1139505,1.0,0.6941585985796017
106501,1139511,1.0,0.8097402627477946
106503,1139513,1.0,0.6637875625391683
106508,1139521,1.0,0.6959928360333566
106523,1139541,1.0,0.6097973757448459
106526,1139546,1.0,0.7446931110211394
106529,1139553,1.0,0.745584885207586
106531,1139555,1.0,0.666979736093183
106537,1139563,1.0,0.5740283003687439
106557,1139591,1.0,0.5573203359683614
106568,1139605,1.0,0.6157938405477561
106570,1139607,1.0,0.8452855325821277
106590,1139629,1.0,0.5007738686851217
106614,1139655,1.0,0.801389078279914
106628,1139671,1.0,0.8299184420775277
106636,1139679,1.0,0.7715986583647776
106641,1139685,1.0,0.8074001385841718
106643,1139690,1.0,0.8430577808056007
106667,1139717,1.0,0.9120036394521357
106671,1139721,1.0,0.7514780522041277
106678,1139729,1.0,0.9101196245305778
106679,1139730,1.0,0.5144297133411715
106768,1139834,1.0,0.5272839326073477
106769,1139836,1.0,0.6382670029646857
106770,1139837,1.0,0.6351584617428757
106771,1139838,1.0,0.6283037826544619
106774,1139842,1.0,0.6095626047456754
106777,1139848,1.0,0.5268744383630537
106778,1139850,1.0,0.5593448045042877
106780,1139854,1.0,0.636629627012007
106781,1139855,1.0,0.5986652056714028
106782,1139856,1.0,0.5093946361695447
106786,1139862,1.0,0.5935746204316656
106787,1139863,1.0,0.9307338971626916
106811,1139893,1.0,0.5376038999152755
106933,1140025,1.0,0.7266065910484408
106957,1140055,1.0,0.5958018587432109
106958,1140056,1.0,0.5073325271480512
106961,1140063,1.0,0.7367396312915481
106969,1140075,1.0,0.6015069990478156
106977,1140091,1.0,0.684345625335296
106978,1140093,1.0,0.7996994275131437
106980,1140097,1.0,0.599986121017078
106984,1140107,1.0,0.7103811448855293
106988,1140113,1.0,0.7954951286558479
106991,1140117,1.0,0.5442207146772634
106995,1140121,1.0,0.7701548884531049
106997,1140127,1.0,0.6783470439871496
107002,1140134,1.0,0.6146218386898425
107008,1140143,1.0,0.6605999248198179
107019,1140160,1.0,0.7418888670825722
107020,1140164,1.0,0.5078079078059335
107025,1140170,1.0,0.5620191984208969
107031,1140179,1.0,0.6460569652222566
107034,1140183,1.0,0.7106564672529944
107040,1140195,1.0,0.6731511457886824
107043,1140198,1.0,0.8760316981372113
107054,1140218,1.0,0.6518610814468356
107058,1140223,1.0,0.6140260344132776
107060,1140227,1.0,0.7917943434795005
107077,1140249,1.0,0.7301163885134664
107083,1140257,1.0,0.5072977047337149
107148,1140355,1.0,0.9181810989653819
107157,1140371,1.0,0.8778396377949701
107158,1140372,1.0,0.6297769915776955
107165,1140389,1.0,0.9303311295192154
107177,1140406,1.0,0.9097467456449052
107179,1140408,1.0,0.6257815411257864
107184,1140414,1.0,0.8022191375202988
107201,1140448,1.0,0.5913141372557226
107204,1140451,1.0,0.5627446338162668
107211,1140459,1.0,0.8594305578183784
107226,1140489,1.0,0.9553583038302443
107228,1140497,1.0,0.8689165457323298
107230,1140499,1.0,0.6964467452597852
107234,1140503,1.0,0.9379902166947696
107235,1140506,1.0,0.6931005415502235
107236,1140507,1.0,0.9325183225331863
107237,1140509,1.0,0.6347235872630418
107244,1140524,1.0,0.7287808360615958
107257,1140540,1.0,0.7106567458494892
107267,1140554,1.0,0.869780368765108
107268,1140555,1.0,0.8833917640474647
107269,1140556,1.0,0.7207841246267296
107274,1140564,1.0,0.6803180551304745
107275,1140565,1.0,0.6438134712013591
107279,1140570,1.0,0.7514327647159779
107280,1140571,1.0,0.7979777396356993
107282,1140573,1.0,0.8218668757509178
107284,1140576,1.0,0.8142408812211828
107287,1140580,1.0,0.581908935386689
107291,1140585,1.0,0.8833013791996374
107325,1140624,1.0,0.8174781169142286
107330,1140629,1.0,0.5336243575740264
107336,1140637,1.0,0.7315258008131558
107346,1140648,1.0,0.5863953427992704
107352,1140654,1.0,0.7829265100987405
107353,1140655,1.0,0.9407311247517142
107356,1140658,1.0,0.5003457037787533
107358,1140660,1.0,0.5015374829322641
107367,1140671,1.0,0.889769611928146
107375,1140680,1.0,0.5120118412856409
107387,1140693,1.0,0.6439722353891566
107389,1140697,1.0,0.8746463128329827
107408,1140720,1.0,0.533985860099577
107414,1140728,1.0,0.929102267639617
107423,1140746,1.0,0.6654548552738235
107426,1140751,1.0,0.7879804188464715
107432,1140759,1.0,0.9342973036038675
107433,1140760,1.0,0.5566407653003351
107434,1140765,1.0,0.5317504774558255
107436,1140768,1.0,0.547407725478645
107441,1140773,1.0,0.7515120499022631
107453,1140788,1.0,0.6471656600863568
107457,1140794,1.0,0.9292613156818917
107460,1140800,1.0,0.5419807713405895
107462,1140804,1.0,0.8644249047653972
107479,1140833,1.0,0.8433703074648895
107500,1140868,1.0,0.7151547831533427
107505,1140873,1.0,0.8047911408507717
107507,1140876,1.0,0.7682732137331364
107514,1140889,1.0,0.6106729950137011
107515,1140890,1.0,0.5104685108882612
107520,1140899,1.0,0.6335526703122936
107523,1140903,1.0,0.7862891214218077
107526,1140910,1.0,0.6621174203229533
107528,1140912,1.0,0.8906017648538799
107530,1140916,1.0,0.7159912410143231
107533,1140921,1.0,0.5616623796687285
107543,1140936,1.0,0.8666572545640097
107551,1140949,1.0,0.7232677988038632
107552,1140950,1.0,0.8846872350261006
107556,1140957,1.0,0.649373743051982
107557,1140959,1.0,0.809229532499584
107558,1140960,1.0,0.8028457798463076
107560,1140963,1.0,0.690519204220502
107561,1140965,1.0,0.7086105534666648
107606,1141017,1.0,0.6543231656344082
107609,1141020,1.0,0.7559664725308
107634,1141045,1.0,0.9203191010847817
107673,1141088,1.0,0.862582560945524
107682,1141097,1.0,0.8280751375168292
107693,1141110,1.0,0.6228371013857902
107713,1141145,1.0,0.5852997942066723
107714,1141146,1.0,0.7983339368607628
107719,1141156,1.0,0.7297567680159112
107722,1141161,1.0,0.9209275348255838
107725,1141164,1.0,0.9095570750352653
107731,1141173,1.0,0.5319327928566476
107734,1141178,1.0,0.5652459023074691
107743,1141192,1.0,0.6478323467601208
107745,1141196,1.0,0.8493004448304623
107751,1141204,1.0,0.7179243126854987
107770,1141239,1.0,0.5589041102174716
107771,1141241,1.0,0.7366002881812758
107781,1141260,1.0,0.7847831241068223
107782,1141261,1.0,0.6342261632411943
107783,1141263,1.0,0.7284324252827192
107785,1141265,1.0,0.6146086032608965
107786,1141266,1.0,0.7709085110407142
107788,1141270,1.0,0.7253147375889696
107809,1141302,1.0,0.748277334016947
107830,1141327,1.0,0.7972899796931704
107845,1141345,1.0,0.5457240551463128
107868,1141376,1.0,0.6526361773154697
107871,1141383,1.0,0.6791553677885133
107873,1141385,1.0,0.7593622647044163
107874,1141386,1.0,0.5612490831159015
107882,1141396,1.0,0.5017443545685799
107884,1141398,1.0,0.764140902428345
107885,1141400,1.0,0.7656068394836705
107887,1141402,1.0,0.6695411705160308
107889,1141404,1.0,0.6792010326076059
107890,1141405,1.0,0.5608053640418302
107905,1141427,1.0,0.6405849603560689
107910,1141433,1.0,0.6929155815984097
107914,1141440,1.0,0.5482170339119966
107924,1141454,1.0,0.7368644663313045
107926,1141458,1.0,0.7398751989235418
107927,1141459,1.0,0.660828787435716
107928,1141462,1.0,0.8463048902742712
107933,1141470,1.0,0.5466413423670421
108009,1141549,1.0,0.9463408733963676
108051,1141595,1.0,0.8300336833933282
108076,1141622,1.0,0.8835927385444053
108093,1141641,1.0,0.7355836679545852
108095,1141643,1.0,0.5355416350888623
108096,1141645,1.0,0.5038638268956982
108117,1141668,1.0,0.7700756473231101
108146,1141698,1.0,0.5023280011806239
108162,1141719,1.0,0.5713374696028086
108184,1141743,1.0,0.832242285412239
108194,1141754,1.0,0.6859499758692367
108213,1141775,1.0,0.6358135319787198
108216,1141778,1.0,0.6229177758828282
108219,1141782,1.0,0.5320572760114631
108272,1141847,1.0,0.8010415200160479
108275,1141852,1.0,0.5770409307287627
108284,1141862,1.0,0.9161841524566237
108288,1141872,1.0,0.9137148248730321
108299,1141887,1.0,0.5401117289216291
108303,1141894,1.0,0.8620128864381008
108306,1141897,1.0,0.7281459467702877
108307,1141898,1.0,0.8493019908133348
108310,1141904,1.0,0.8239923235831667
108312,1141907,1.0,0.6004383577240328
108315,1141911,1.0,0.5482305466006799
108320,1141921,1.0,0.5561243756569711
108327,1141929,1.0,0.7750743616137286
108340,1141948,1.0,0.9076785008578011
108349,1141957,1.0,0.6334257204869816
108360,1141969,1.0,0.9282162362885785
108364,1141975,1.0,0.7607761920628242
108445,1142060,1.0,0.532081205350202
108498,1142121,1.0,0.855960372282254
108529,1142157,1.0,0.584174009763471
108614,1142252,1.0,0.5588656725695319
108618,1142257,1.0,0.5356245231463851
108631,1142274,1.0,0.9146762184134234
108663,1142314,1.0,0.5690084519910413
108704,1142360,1.0,0.6542694037560265
108791,1142455,1.0,0.8238035109679115
108807,1142472,1.0,0.732609068823496
108837,1142505,1.0,0.5162797131697796
108894,1142568,1.0,0.5004683379082598
108932,1142609,1.0,0.6042912415224456
108956,1142633,1.0,0.5337687931638471
108962,1142639,1.0,0.7365427176166247
108977,1142661,1.0,0.5608610746711359
108978,1142662,1.0,0.5775709087913325
108983,1142669,1.0,0.7567515990198127
108985,1142672,1.0,0.7895707855927436
108988,1142679,1.0,0.7333171309627063
108989,1142680,1.0,0.8034064506690438
108991,1142684,1.0,0.5052487121329289
108993,1142687,1.0,0.9440979704250652
109001,1142702,1.0,0.6476770451688317
109002,1142704,1.0,0.6005459310034266
109003,1142706,1.0,0.9343129379606534
109004,1142707,1.0,0.7629298551215845
109009,1142714,1.0,0.8546453169319665
109011,1142716,1.0,0.5782685156697985
109012,1142717,1.0,0.7757103235375613
109015,1142720,1.0,0.7860698683333724
109018,1142724,1.0,0.5505187080625105
109021,1142728,1.0,0.6789777148049106
109030,1142739,1.0,0.8074979342719489
109042,1142756,1.0,0.7429887130388485
109069,1142792,1.0,0.9037692444263706
109132,1142862,1.0,0.9229587981590296
109158,1142888,1.0,0.7743280372871086
109191,1142922,1.0,0.836857169255334
109212,1142944,1.0,0.6739275991892582
109216,1142948,1.0,0.7530501180371748
109258,1142994,1.0,0.738119315529547
109261,1142997,1.0,0.5461983210229464
109348,1143097,1.0,0.6425836952361128
109362,1143113,1.0,0.5156396950042501
109377,1143128,1.0,0.5017121647968713
109383,1143135,1.0,0.8371722493937086
109393,1143147,1.0,0.7298528384402365
109394,1143148,1.0,0.9651905104220083
109403,1143162,1.0,0.7364793206883434
109425,1143188,1.0,0.505342332575443
109436,1143200,1.0,0.5308456116686546
109438,1143202,1.0,0.7206014059987501
109455,1143225,1.0,0.7259804076355433
109515,1143294,1.0,0.7079406896599627
